order_id,date,customer,region,product,units,unit_price,returned,notes,revenue
13878,2024-10-04,Bob,West,Widget C,6.0,35.08,False,discount,210.48
13879,2024-08-20,Heidi,West,Widget D,6.0,44.37,False,,266.21999999999997
13880,2024-01-17,Victor,North,Widget C,7.0,16.84,False,,117.88
13881,2024-02-28,Bob,West,Widget E,8.0,13.39,False,bulk order,107.12
13882,2024-03-30,Mallory,West,Widget D,3.0,11.58,False,fragile,34.74
13883,2024-07-17,Grace,East,Widget B,6.0,11.27,False,,67.62
13884,2024-12-27,Frank,West,Widget C,2.0,43.68,False,bulk order,87.36
13885,2024-01-26,Judy,West,Widget A,2.0,39.1,False,fragile,78.2
13886,2024-01-25,Eve,East,Widget A,1.0,18.09,False,,18.09
13887,2024-10-27,Mallory,North,Widget A,5.0,46.68,True,discount,233.4
13888,2024-12-04,Alice,North,Widget D,5.0,15.41,False,fragile,77.05
13889,2024-09-23,Bob,South,Widget B,4.0,24.97,False,fragile,99.88
13890,2024-06-29,Alice,West,Widget B,4.0,28.08,False,urgent,112.32
13891,2024-12-25,Uma,East,Widget B,3.0,13.04,False,,39.12
13892,2024-03-08,Bob,South,Widget C,3.0,23.9,False,gift wrap,71.69999999999999
13893,2024-12-16,Victor,North,Widget D,5.0,14.08,False,bulk order,70.4
13894,2024-11-16,Diana,North,Widget A,5.0,41.59,False,,207.95000000000002
13895,2024-02-18,Niaj,East,Widget C,2.0,11.87,False,urgent,23.74
13896,2024-06-23,Victor,South,Widget B,3.0,10.69,False,gift wrap,32.07
13897,2024-02-21,Trent,South,Widget A,5.0,39.3,True,bulk order,196.5
13898,2024-04-11,Alice,East,Widget D,2.0,41.23,False,,82.46
13899,2024-08-03,Alice,East,Widget E,8.0,29.83,False,,238.64
13900,2024-07-06,Peggy,South,Widget B,1.0,22.71,False,gift wrap,22.71
13901,2024-02-26,Diana,North,Widget B,,19.46,False,,
13902,2024-02-16,Eve,West,Widget B,10.0,14.68,False,discount,146.8
13903,2024-06-07,Mallory,North,Widget B,7.0,29.37,False,gift wrap,205.59
13904,2024-06-22,Olivia,East,Widget A,2.0,29.64,False,fragile,59.28
13905,2024-08-29,Ruth,South,Widget D,4.0,28.24,False,fragile,112.96
13906,2024-10-08,Olivia,South,Widget C,4.0,41.13,False,,164.52
13907,2024-08-28,Bob,West,Widget A,3.0,13.99,False,,41.97
13908,2024-01-05,Ruth,South,Widget D,6.0,36.8,True,bulk order,220.79999999999998
13909,2024-03-24,Frank,West,Widget C,4.0,26.06,False,,104.24
13910,2024-11-03,Peggy,North,Widget B,4.0,19.64,False,gift wrap,78.56
13911,2024-12-26,Alice,North,Widget D,,37.26,False,urgent,
13912,2024-09-04,Sybil,South,Widget B,6.0,17.91,False,gift wrap,107.46000000000001
13913,2024-02-23,Mallory,South,Widget D,6.0,19.24,False,discount,115.44
13914,2024-06-09,Uma,East,Widget E,,49.94,False,,
13915,2024-08-13,Charlie,East,Widget B,5.0,45.55,False,fragile,227.75
13916,2024-01-15,Mallory,South,Widget B,2.0,37.89,True,,75.78
13917,2024-08-11,Eve,South,Widget B,9.0,22.63,False,fragile,203.67
13918,2024-03-01,Sybil,North,Widget A,7.0,31.47,False,discount,220.29
13919,2024-05-01,Grace,South,Widget C,4.0,15.06,False,bulk order,60.24
13920,2024-10-03,Judy,East,Widget B,4.0,23.36,False,discount,93.44
13921,2024-02-15,Mallory,North,Widget B,0.0,12.72,False,bulk order,0.0
13922,2024-10-20,Charlie,West,Widget A,9.0,34.41,False,bulk order,309.68999999999994
13923,2024-03-02,Victor,East,Widget A,6.0,44.3,False,,265.79999999999995
13924,2024-03-26,Judy,East,Widget E,6.0,42.38,True,urgent,254.28000000000003
13925,2024-07-28,Judy,North,Widget D,4.0,44.24,False,bulk order,176.96
13926,2024-03-18,Peggy,West,Widget B,4.0,16.98,True,,67.92
13927,2024-07-20,Niaj,East,Widget D,6.0,36.0,False,,216.0
13928,2024-10-28,Quentin,South,Widget A,7.0,48.27,False,,337.89000000000004
13929,2024-08-10,Judy,East,Widget A,6.0,41.33,False,bulk order,247.98
13930,2024-08-09,Judy,North,Widget E,4.0,10.14,False,discount,40.56
13931,2024-01-03,Uma,North,Widget C,7.0,45.29,False,discount,317.03
13932,2024-01-06,Alice,North,Widget A,3.0,38.23,False,discount,114.69
13933,2024-04-02,Judy,East,Widget B,6.0,14.88,False,,89.28
13934,2024-01-08,Bob,West,Widget E,,22.55,False,urgent,
13935,2024-08-22,Sybil,South,Widget C,6.0,14.7,False,,88.19999999999999
13936,2024-04-17,Grace,North,Widget E,5.0,39.19,False,bulk order,195.95
13937,2024-06-09,Grace,West,Widget A,4.0,10.14,True,fragile,40.56
13938,2024-07-27,Victor,South,Widget C,3.0,28.58,True,discount,85.74
13939,2024-08-27,Ivan,North,Widget D,4.0,49.99,False,,199.96
13940,2024-11-26,Bob,South,Widget C,9.0,44.05,False,,396.45
13941,2024-11-28,Peggy,South,Widget B,2.0,33.49,False,urgent,66.98
13942,2024-02-19,Sybil,West,Widget D,3.0,37.76,False,,113.28
13943,2024-01-11,Alice,South,Widget D,5.0,34.15,False,gift wrap,170.75
13944,2024-12-16,Ivan,North,Widget B,3.0,42.43,True,bulk order,127.28999999999999
13945,2024-06-04,Victor,West,Widget D,4.0,45.44,False,discount,181.76
13946,2024-03-10,Uma,East,Widget A,6.0,40.66,False,,243.95999999999998
13947,2024-06-17,Diana,East,Widget C,11.0,17.28,False,gift wrap,190.08
13948,2024-09-28,Heidi,West,Widget C,6.0,24.9,False,bulk order,149.39999999999998
13949,2024-03-08,Olivia,East,Widget B,3.0,41.38,False,fragile,124.14000000000001
13950,2024-12-20,Diana,South,Widget A,4.0,42.93,False,bulk order,171.72
13951,2024-09-08,Ivan,North,Widget D,7.0,35.15,False,bulk order,246.04999999999998
13952,2024-02-17,Ivan,South,Widget C,1.0,38.57,False,,38.57
13953,2024-07-02,Trent,West,Widget C,5.0,16.98,False,discount,84.9
13954,2024-11-15,Niaj,North,Widget C,4.0,24.91,False,urgent,99.64
13955,2024-07-05,Judy,West,Widget C,3.0,31.39,False,bulk order,94.17
13956,2024-03-30,Mallory,West,Widget E,9.0,49.35,False,gift wrap,444.15000000000003
13957,2024-11-27,Grace,West,Widget B,4.0,41.97,False,gift wrap,167.88
13958,2024-05-18,Ivan,South,Widget D,1.0,17.7,True,bulk order,17.7
13959,2024-12-22,Frank,North,Widget D,5.0,24.1,False,bulk order,120.5
13960,2024-03-29,Uma,North,Widget B,8.0,18.68,False,urgent,149.44
13961,2024-09-30,Ruth,North,Widget A,7.0,16.09,False,gift wrap,112.63
13962,2024-01-19,Quentin,South,Widget B,3.0,14.8,False,gift wrap,44.400000000000006
13963,2024-11-06,Grace,East,Widget C,3.0,48.63,False,discount,145.89000000000001
13964,2024-12-23,Ruth,South,Widget C,4.0,46.27,True,fragile,185.08
13965,2024-06-02,Eve,South,Widget B,9.0,29.33,False,gift wrap,263.96999999999997
13966,2024-09-16,Ruth,West,Widget B,3.0,31.94,False,fragile,95.82000000000001
13967,2024-04-17,Alice,North,Widget D,7.0,43.54,False,fragile,304.78
13968,2024-10-11,Uma,North,Widget D,8.0,35.95,False,gift wrap,287.6
13969,2024-02-28,Eve,East,Widget E,8.0,39.31,False,urgent,314.48
13970,2024-05-04,Grace,East,Widget E,3.0,41.65,False,urgent,124.94999999999999
13971,2024-12-19,Uma,West,Widget C,1.0,29.32,False,discount,29.32
13972,2024-09-29,Eve,North,Widget E,2.0,48.99,False,bulk order,97.98
13973,2024-04-16,Sybil,East,Widget E,2.0,35.13,False,urgent,70.26
13974,2024-10-25,Heidi,East,Widget A,3.0,35.34,False,,106.02000000000001
13975,2024-09-01,Alice,North,Widget B,2.0,15.64,False,bulk order,31.28
13976,2024-12-01,Bob,South,Widget D,,49.51,False,,
13977,2024-09-03,Quentin,East,Widget E,8.0,12.83,False,gift wrap,102.64
13978,2024-01-08,Victor,North,Widget D,3.0,49.43,True,bulk order,148.29
13979,2024-05-20,Trent,East,Widget E,6.0,46.42,True,bulk order,278.52
13980,2024-12-27,Mallory,West,Widget E,4.0,44.26,False,,177.04
13981,2024-01-08,Judy,East,Widget C,10.0,36.94,False,discount,369.4
13982,2024-12-17,Diana,North,Widget A,6.0,34.35,True,urgent,206.10000000000002
13983,2024-04-03,Eve,East,Widget B,4.0,49.86,False,gift wrap,199.44
13984,2024-11-16,Diana,West,Widget B,7.0,48.96,False,gift wrap,342.72
13985,2024-02-08,Olivia,West,Widget C,2.0,42.47,False,urgent,84.94
13986,2024-03-21,Olivia,East,Widget C,2.0,13.47,False,gift wrap,26.94
13987,2024-07-05,Trent,East,Widget B,8.0,24.89,False,bulk order,199.12
13988,2024-03-24,Bob,West,Widget B,2.0,44.64,False,,89.28
13989,2024-03-28,Ruth,West,Widget A,5.0,38.1,False,fragile,190.5
13990,2024-08-29,Alice,South,Widget E,9.0,14.88,False,,133.92000000000002
13991,2024-12-07,Uma,South,Widget A,5.0,23.93,False,,119.65
13992,2024-04-02,Ivan,West,Widget B,5.0,10.78,False,urgent,53.9
13993,2024-03-26,Charlie,East,Widget E,5.0,45.71,False,bulk order,228.55
13994,2024-02-13,Grace,North,Widget B,4.0,39.88,False,discount,159.52
13995,2024-05-16,Judy,East,Widget A,5.0,27.43,False,discount,137.15
13996,2024-03-14,Alice,East,Widget A,5.0,40.42,False,bulk order,202.10000000000002
13997,2024-02-05,Judy,South,Widget A,10.0,47.34,False,,473.40000000000003
13998,2024-04-10,Ivan,South,Widget E,8.0,21.2,False,urgent,169.6
13999,2024-06-04,Quentin,South,Widget D,2.0,21.43,False,gift wrap,42.86
14000,2024-09-11,Quentin,West,Widget D,6.0,29.31,False,gift wrap,175.85999999999999
14001,2024-06-19,Charlie,West,Widget B,6.0,38.28,False,fragile,229.68
14002,2024-08-03,Eve,East,Widget E,3.0,49.72,False,urgent,149.16
14003,2024-06-18,Ivan,East,Widget C,9.0,16.52,False,bulk order,148.68
14004,2024-09-08,Ivan,North,Widget D,2.0,23.69,False,fragile,47.38
14005,2024-12-25,Grace,East,Widget E,5.0,24.54,True,discount,122.69999999999999
14006,2024-11-17,Niaj,East,Widget E,2.0,39.03,False,,78.06
14007,2024-02-24,Ivan,South,Widget D,5.0,45.46,False,,227.3
14008,2024-03-31,Frank,South,Widget E,3.0,17.35,True,gift wrap,52.050000000000004
14009,2024-10-04,Bob,South,Widget E,1.0,38.55,False,,38.55
14010,2024-04-10,Ivan,South,Widget D,7.0,46.38,False,urgent,324.66
14011,2024-06-03,Sybil,South,Widget A,6.0,14.85,False,gift wrap,89.1
14012,2024-12-14,Alice,North,Widget B,8.0,35.4,False,,283.2
14013,2024-12-29,Uma,North,Widget C,4.0,18.1,False,fragile,72.4
14014,2024-05-20,Frank,North,Widget B,1.0,27.65,False,bulk order,27.65
14015,2024-06-21,Eve,South,Widget A,5.0,15.07,False,fragile,75.35
14016,2024-01-10,Bob,West,Widget A,4.0,37.34,False,urgent,149.36
14017,2024-08-15,Ivan,South,Widget E,5.0,26.06,False,discount,130.29999999999998
14018,2024-09-21,Peggy,South,Widget B,3.0,32.69,False,urgent,98.07
14019,2024-09-04,Diana,North,Widget A,4.0,30.94,False,bulk order,123.76
14020,2024-09-03,Diana,South,Widget B,5.0,37.76,False,urgent,188.79999999999998
14021,2024-06-03,Quentin,North,Widget A,8.0,45.82,False,discount,366.56
14022,2024-02-03,Heidi,South,Widget C,5.0,21.19,False,bulk order,105.95
14023,2024-05-08,Diana,East,Widget A,12.0,33.81,False,fragile,405.72
14024,2024-06-08,Ruth,West,Widget B,5.0,32.95,False,,164.75
14025,2024-03-29,Diana,West,Widget E,6.0,22.61,False,fragile,135.66
14026,2024-04-02,Ruth,North,Widget B,1.0,29.98,False,bulk order,29.98
14027,2024-11-22,Niaj,East,Widget D,7.0,11.62,False,urgent,81.33999999999999
14028,2024-08-28,Ruth,West,Widget B,3.0,27.08,False,discount,81.24
14029,2024-11-18,Uma,North,Widget C,8.0,20.82,False,fragile,166.56
14030,2024-04-26,Heidi,South,Widget C,5.0,44.56,False,bulk order,222.8
14031,2024-04-03,Frank,South,Widget C,4.0,24.31,False,discount,97.24
14032,2024-06-11,Judy,East,Widget A,6.0,17.69,False,,106.14000000000001
14033,2024-04-08,Eve,West,Widget C,4.0,31.19,False,discount,124.76
14034,2024-04-22,Trent,South,Widget B,6.0,42.44,False,discount,254.64
14035,2024-12-24,Judy,North,Widget E,5.0,24.16,False,urgent,120.8
14036,2024-03-31,Judy,South,Widget C,5.0,43.87,False,bulk order,219.35
14037,2024-12-11,Grace,South,Widget B,5.0,23.05,False,discount,115.25
14038,2024-07-24,Trent,West,Widget A,4.0,39.42,False,discount,157.68
14039,2024-01-17,Alice,West,Widget A,4.0,14.61,False,fragile,58.44
14040,2024-09-30,Grace,North,Widget E,4.0,12.49,False,discount,49.96
14041,2024-06-21,Alice,East,Widget E,5.0,39.5,False,,197.5
14042,2024-04-25,Quentin,East,Widget B,6.0,24.74,False,urgent,148.44
14043,2024-12-14,Diana,South,Widget E,6.0,25.72,False,,154.32
14044,2024-06-29,Victor,North,Widget E,11.0,32.97,False,bulk order,362.66999999999996
14045,2024-03-31,Judy,East,Widget A,8.0,49.47,False,discount,395.76
14046,2024-03-22,Ivan,East,Widget B,6.0,16.86,False,,101.16
14047,2024-11-19,Bob,South,Widget E,5.0,21.99,True,,109.94999999999999
14048,2024-04-23,Peggy,North,Widget B,8.0,35.95,False,discount,287.6
14049,2024-09-13,Ruth,East,Widget C,3.0,38.04,False,gift wrap,114.12
14050,2024-02-27,Alice,West,Widget A,7.0,38.25,False,fragile,267.75
14051,2024-06-02,Bob,West,Widget A,6.0,33.82,False,discount,202.92000000000002
14052,2024-12-30,Grace,South,Widget A,5.0,33.53,False,fragile,167.65
14053,2024-04-25,Judy,South,Widget D,4.0,15.92,True,fragile,63.68
14054,2024-12-08,Victor,South,Widget B,7.0,43.39,False,,303.73
14055,2024-09-22,Alice,South,Widget C,3.0,10.36,False,bulk order,31.08
14056,2024-11-10,Olivia,East,Widget E,4.0,26.7,False,,106.8
14057,2024-07-21,Alice,North,Widget C,5.0,18.62,False,bulk order,93.10000000000001
14058,2024-02-10,Eve,South,Widget B,1.0,14.17,False,gift wrap,14.17
14059,2024-04-14,Ruth,South,Widget A,4.0,22.78,True,,91.12
14060,2024-07-11,Quentin,East,Widget D,5.0,36.29,False,,181.45
14061,2024-10-04,Sybil,South,Widget B,7.0,29.88,False,fragile,209.16
14062,2024-12-19,Ruth,South,Widget B,4.0,44.94,False,discount,179.76
14063,2024-08-24,Olivia,North,Widget E,6.0,33.99,False,gift wrap,203.94
14064,2024-08-08,Mallory,West,Widget C,3.0,20.13,False,bulk order,60.39
14065,2024-03-08,Sybil,South,Widget C,4.0,30.61,False,,122.44
14066,2024-07-15,Sybil,East,Widget E,5.0,19.1,False,gift wrap,95.5
14067,2024-09-12,Bob,North,Widget D,7.0,17.15,False,urgent,120.04999999999998
14068,2024-05-18,Olivia,East,Widget A,3.0,48.2,False,,144.60000000000002
14069,2024-11-07,Peggy,North,Widget A,8.0,28.72,False,fragile,229.76
14070,2024-05-28,Mallory,North,Widget D,5.0,36.05,False,urgent,180.25
14071,2024-04-08,Judy,South,Widget E,6.0,44.94,False,,269.64
14072,2024-03-16,Charlie,South,Widget B,2.0,22.89,False,bulk order,45.78
14073,2024-10-08,Sybil,South,Widget C,3.0,41.56,False,urgent,124.68
14074,2024-04-18,Quentin,West,Widget B,3.0,41.55,False,,124.64999999999999
14075,2024-07-06,Ivan,West,Widget C,7.0,42.96,False,urgent,300.72
14076,2024-07-17,Judy,East,Widget B,9.0,17.58,False,bulk order,158.21999999999997
14077,2024-10-29,Heidi,South,Widget E,8.0,48.51,False,discount,388.08
14078,2024-11-22,Olivia,West,Widget E,2.0,20.99,False,discount,41.98
14079,2024-06-02,Trent,South,Widget D,4.0,41.07,False,bulk order,164.28
14080,2024-02-09,Eve,West,Widget B,5.0,16.49,False,,82.44999999999999
14081,2024-05-12,Frank,West,Widget B,4.0,46.97,False,bulk order,187.88
14082,2024-05-11,Sybil,North,Widget D,6.0,27.11,True,bulk order,162.66
14083,2024-10-05,Mallory,South,Widget D,6.0,36.75,False,gift wrap,220.5
14084,2024-12-27,Victor,South,Widget E,5.0,44.01,False,urgent,220.04999999999998
14085,2024-03-24,Ruth,West,Widget E,5.0,21.3,True,,106.5
14086,2024-08-29,Ivan,South,Widget B,7.0,25.56,False,,178.92
14087,2024-04-25,Bob,West,Widget E,3.0,22.54,False,gift wrap,67.62
14088,2024-04-18,Eve,South,Widget E,2.0,21.31,False,,42.62
14089,2024-08-08,Alice,North,Widget B,6.0,30.41,True,fragile,182.46
14090,2024-02-10,Diana,South,Widget D,6.0,31.87,False,discount,191.22
14091,2024-05-26,Diana,North,Widget B,8.0,13.07,True,,104.56
14092,2024-04-21,Charlie,East,Widget A,7.0,36.93,False,discount,258.51
14093,2024-04-12,Ivan,South,Widget B,5.0,26.8,False,,134.0
14094,2024-02-15,Niaj,South,Widget A,3.0,45.58,False,fragile,136.74
14095,2024-11-19,Judy,South,Widget B,3.0,45.42,True,bulk order,136.26
14096,2024-09-27,Bob,North,Widget A,6.0,38.8,False,discount,232.79999999999998
14097,2024-07-13,Mallory,South,Widget A,7.0,44.15,False,bulk order,309.05
14098,2024-10-06,Judy,South,Widget B,10.0,46.9,False,discount,469.0
14099,2024-10-09,Frank,West,Widget E,6.0,33.09,False,,198.54000000000002
14100,2024-02-09,Trent,East,Widget C,6.0,48.88,True,fragile,293.28000000000003
14101,2024-07-07,Bob,North,Widget E,5.0,48.22,False,discount,241.1
14102,2024-06-12,Bob,West,Widget A,2.0,14.4,False,fragile,28.8
14103,2024-01-24,Judy,North,Widget B,5.0,30.91,False,,154.55
14104,2024-01-24,Ruth,West,Widget B,7.0,14.58,False,,102.06
14105,2024-01-04,Niaj,East,Widget B,8.0,37.37,False,gift wrap,298.96
14106,2024-11-18,Alice,West,Widget B,,40.61,False,fragile,
14107,2024-10-16,Heidi,North,Widget C,5.0,45.39,False,discount,226.95
14108,2024-06-29,Ruth,South,Widget D,6.0,36.0,False,,216.0
14109,2024-09-04,Trent,South,Widget A,7.0,28.16,False,,197.12
14110,2024-04-25,Olivia,East,Widget C,6.0,16.24,False,fragile,97.44
14111,2024-10-05,Quentin,North,Widget E,5.0,15.0,False,discount,75.0
14112,2024-12-30,Niaj,North,Widget D,4.0,29.43,False,urgent,117.72
14113,2024-03-09,Heidi,North,Widget D,4.0,43.3,False,fragile,173.2
14114,2024-12-16,Judy,East,Widget B,5.0,40.03,False,fragile,200.15
14115,2024-09-10,Peggy,South,Widget C,5.0,45.23,False,bulk order,226.14999999999998
14116,2024-06-29,Eve,West,Widget E,11.0,42.44,False,discount,466.84
14117,2024-11-13,Trent,East,Widget B,6.0,18.22,True,gift wrap,109.32
14118,2024-06-17,Uma,West,Widget B,4.0,18.01,False,fragile,72.04
14119,2024-11-08,Quentin,South,Widget A,3.0,28.32,True,,84.96000000000001
14120,2024-09-05,Frank,East,Widget D,5.0,17.65,False,discount,88.25
14121,2024-07-06,Mallory,South,Widget E,3.0,17.5,False,gift wrap,52.5
14122,2024-02-23,Mallory,West,Widget D,7.0,20.71,False,discount,144.97
14123,2024-11-21,Victor,North,Widget C,5.0,10.9,False,urgent,54.5
14124,2024-12-22,Victor,North,Widget A,3.0,32.85,False,gift wrap,98.55000000000001
14125,2024-11-08,Trent,West,Widget B,7.0,25.86,False,gift wrap,181.01999999999998
14126,2024-05-17,Trent,North,Widget A,3.0,19.5,True,fragile,58.5
14127,2024-06-16,Judy,West,Widget B,2.0,15.37,False,bulk order,30.74
14128,2024-04-12,Bob,East,Widget A,5.0,28.23,True,discount,141.15
14129,2024-03-25,Ivan,East,Widget B,1.0,34.08,False,,34.08
14130,2024-11-12,Peggy,East,Widget D,5.0,48.93,False,urgent,244.65
14131,2024-07-30,Uma,North,Widget D,7.0,20.15,False,,141.04999999999998
14132,2024-01-03,Judy,South,Widget D,4.0,11.05,False,bulk order,44.2
14133,2024-06-27,Diana,North,Widget D,5.0,39.44,False,,197.2
14134,2024-12-07,Frank,North,Widget A,6.0,19.41,False,discount,116.46000000000001
14135,2024-10-29,Peggy,South,Widget B,4.0,29.37,False,,117.48
14136,2024-11-27,Diana,South,Widget D,6.0,42.33,True,urgent,253.98
14137,2024-02-07,Quentin,South,Widget A,8.0,11.48,False,discount,91.84
14138,2024-08-26,Ruth,South,Widget B,5.0,15.66,False,gift wrap,78.3
14139,2024-06-17,Grace,North,Widget A,5.0,13.93,False,fragile,69.65
14140,2024-12-08,Sybil,West,Widget D,3.0,19.35,False,bulk order,58.050000000000004
14141,2024-11-09,Uma,East,Widget C,8.0,16.92,False,bulk order,135.36
14142,2024-11-01,Uma,West,Widget A,6.0,22.66,False,,135.96
14143,2024-01-30,Sybil,North,Widget D,2.0,39.85,True,,79.7
14144,2024-07-08,Frank,South,Widget E,3.0,11.69,False,discount,35.07
14145,2024-12-22,Mallory,East,Widget B,5.0,12.95,False,urgent,64.75
14146,2024-01-25,Ruth,East,Widget D,5.0,32.57,False,fragile,162.85
14147,2024-04-21,Heidi,West,Widget E,8.0,30.81,False,urgent,246.48
14148,2024-07-24,Mallory,North,Widget A,3.0,28.96,False,,86.88
14149,2024-07-03,Grace,North,Widget A,4.0,30.64,False,urgent,122.56
14150,2024-02-16,Uma,North,Widget E,5.0,39.68,False,fragile,198.4
14151,2024-08-15,Judy,East,Widget E,5.0,33.04,False,discount,165.2
14152,2024-02-08,Ivan,West,Widget B,4.0,28.28,False,urgent,113.12
14153,2024-01-16,Diana,East,Widget A,4.0,13.27,False,,53.08
14154,2024-01-22,Quentin,East,Widget E,5.0,48.99,False,,244.95000000000002
14155,2024-07-31,Olivia,South,Widget C,7.0,19.57,False,urgent,136.99
14156,2024-11-05,Bob,West,Widget C,11.0,44.77,False,,492.47
14157,2024-05-28,Bob,South,Widget E,4.0,25.16,False,fragile,100.64
14158,2024-08-28,Ruth,North,Widget B,5.0,37.36,False,,186.8
14159,2024-09-28,Ivan,East,Widget A,7.0,28.17,False,urgent,197.19
14160,2024-02-28,Olivia,West,Widget C,2.0,24.17,False,fragile,48.34
14161,2024-10-13,Charlie,North,Widget E,4.0,34.57,False,urgent,138.28
14162,2024-07-20,Ivan,West,Widget E,3.0,31.44,False,urgent,94.32000000000001
14163,2024-02-01,Olivia,East,Widget D,4.0,19.3,False,discount,77.2
14164,2024-06-10,Bob,West,Widget E,5.0,23.45,False,fragile,117.25
14165,2024-09-11,Heidi,North,Widget B,10.0,11.38,False,discount,113.80000000000001
14166,2024-09-10,Ivan,South,Widget C,6.0,17.74,True,discount,106.44
14167,2024-01-09,Ruth,East,Widget D,3.0,23.43,False,gift wrap,70.28999999999999
14168,2024-05-18,Bob,South,Widget C,3.0,48.88,True,fragile,146.64000000000001
14169,2024-01-10,Frank,East,Widget C,6.0,31.08,False,bulk order,186.48
14170,2024-08-01,Heidi,North,Widget B,5.0,38.03,False,,190.15
14171,2024-09-29,Eve,East,Widget E,14.0,36.94,False,gift wrap,517.16
14172,2024-11-19,Ivan,South,Widget B,4.0,49.24,False,gift wrap,196.96
14173,2024-02-17,Alice,East,Widget E,6.0,32.23,False,fragile,193.38
14174,2024-04-20,Ivan,North,Widget D,5.0,33.42,False,gift wrap,167.10000000000002
14175,2024-06-01,Judy,East,Widget B,5.0,22.0,False,gift wrap,110.0
14176,2024-05-02,Diana,South,Widget B,4.0,,False,,
14177,2024-12-22,Charlie,North,Widget A,4.0,40.31,False,,161.24
14178,2024-04-11,Judy,South,Widget B,4.0,14.13,False,,56.52
14179,2024-08-28,Quentin,East,Widget A,,29.2,False,,
14180,2024-11-16,Mallory,West,Widget E,6.0,26.88,False,discount,161.28
14181,2024-07-09,Peggy,South,Widget E,2.0,14.54,False,bulk order,29.08
14182,2024-08-04,Frank,East,Widget E,2.0,23.65,True,fragile,47.3
14183,2024-02-20,Niaj,West,Widget A,5.0,31.41,False,,157.05
14184,2024-10-18,Olivia,West,Widget E,4.0,35.99,False,,143.96
14185,2024-03-21,Sybil,North,Widget C,2.0,21.56,False,urgent,43.12
14186,2024-03-28,Ruth,West,Widget B,4.0,29.05,False,urgent,116.2
14187,2024-07-12,Charlie,South,Widget A,5.0,39.36,False,bulk order,196.8
14188,2024-04-13,Bob,South,Widget E,5.0,26.89,False,,134.45
14189,2024-09-27,Mallory,West,Widget C,7.0,47.63,False,,333.41
14190,2024-04-05,Ivan,East,Widget B,10.0,11.23,True,bulk order,112.30000000000001
14191,2024-07-16,Charlie,South,Widget B,5.0,20.41,False,,102.05
14192,2024-01-01,Trent,South,Widget E,5.0,15.34,False,urgent,76.7
14193,2024-06-15,Victor,North,Widget C,6.0,31.65,False,fragile,189.89999999999998
14194,2024-05-05,Quentin,East,Widget A,7.0,17.09,False,discount,119.63
14195,2024-11-08,Peggy,West,Widget E,6.0,39.67,False,,238.02
14196,2024-03-21,Bob,East,Widget B,5.0,46.73,False,,233.64999999999998
14197,2024-09-07,Sybil,North,Widget B,9.0,18.29,False,gift wrap,164.60999999999999
14198,2024-06-17,Heidi,North,Widget B,4.0,46.27,False,urgent,185.08
14199,2024-03-13,Judy,East,Widget E,8.0,,False,,
14200,2024-05-20,Trent,North,Widget D,6.0,17.85,False,bulk order,107.10000000000001
14201,2024-03-10,Uma,North,Widget D,6.0,39.46,False,gift wrap,236.76
14202,2024-09-18,Heidi,North,Widget D,5.0,13.63,True,fragile,68.15
14203,2024-12-05,Heidi,East,Widget C,2.0,37.69,False,urgent,75.38
14204,2024-11-03,Charlie,North,Widget E,4.0,44.45,False,urgent,177.8
14205,2024-09-01,Charlie,West,Widget B,3.0,48.02,False,discount,144.06
14206,2024-01-03,Niaj,West,Widget C,9.0,12.18,True,discount,109.62
14207,2024-12-02,Sybil,South,Widget D,5.0,12.48,True,discount,62.400000000000006
14208,2024-03-03,Diana,West,Widget A,8.0,47.22,False,urgent,377.76
14209,2024-02-18,Sybil,South,Widget C,7.0,41.58,False,,291.06
14210,2024-03-16,Peggy,East,Widget C,7.0,40.97,False,,286.78999999999996
14211,2024-06-23,Uma,North,Widget E,4.0,39.7,False,gift wrap,158.8
14212,2024-04-18,Ivan,West,Widget C,3.0,38.69,False,,116.07
14213,2024-07-01,Niaj,South,Widget E,4.0,34.53,False,fragile,138.12
14214,2024-07-10,Eve,East,Widget A,3.0,42.51,False,gift wrap,127.53
14215,2024-03-05,Mallory,South,Widget B,4.0,11.37,False,urgent,45.48
14216,2024-12-02,Victor,North,Widget B,4.0,39.61,False,bulk order,158.44
14217,2024-09-27,Charlie,West,Widget D,10.0,33.32,False,discount,333.2
14218,2024-04-09,Quentin,East,Widget D,5.0,46.3,True,fragile,231.5
14219,2024-02-01,Peggy,South,Widget A,9.0,47.45,True,gift wrap,427.05
14220,2024-12-17,Mallory,East,Widget B,9.0,19.65,True,,176.85
14221,2024-05-07,Victor,South,Widget D,5.0,41.58,False,gift wrap,207.89999999999998
14222,2024-12-04,Heidi,South,Widget C,5.0,48.28,False,,241.4
14223,2024-02-12,Diana,North,Widget E,3.0,20.67,False,gift wrap,62.010000000000005
14224,2024-03-18,Niaj,North,Widget D,5.0,44.04,False,gift wrap,220.2
14225,2024-11-09,Heidi,South,Widget A,4.0,33.46,False,urgent,133.84
14226,2024-10-15,Frank,West,Widget B,5.0,25.8,False,gift wrap,129.0
14227,2024-09-26,Quentin,East,Widget A,2.0,42.94,False,bulk order,85.88
14228,2024-06-10,Niaj,East,Widget E,7.0,44.81,False,discount,313.67
14229,2024-07-07,Ruth,North,Widget E,1.0,21.31,True,,21.31
